sequence_id,label,frame_index,landmark_id,finger_group,corruption_type,severity,duration,random_seed
088859eb0563,deer_horn,5,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,5,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,6,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,7,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,8,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,9,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,10,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,11,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,12,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,13,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,14,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,15,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,16,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,17,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,18,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,19,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,20,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,21,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,22,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,23,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,24,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,25,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,14,all,gaussian,medium,0,45
