repeat,shot,split,sequence_id,label
21,10,test,e4a25b86c09f,orchid_finger
21,10,test,e641f135d028,orchid_palm
21,10,test,e705d6b681c2,deer_horn
21,10,test,e98094963e55,flower_pinch
21,10,test,ea4c18ea28b7,three_finger_bent
21,10,test,ea9b0c52712b,orchid_finger
21,10,test,ee37db102cde,three_finger_bent
21,10,test,f0eea42356eb,prayer_beads
21,10,test,f1c7f228cedd,three_finger_bent
21,10,test,f2f5ee4d38b5,three_finger_bent
21,10,test,f631b47141c7,orchid_finger
21,10,test,f7c4c9d9223b,three_finger_bent
21,10,test,fbcd89dd30a3,prayer_beads
21,10,test,fce4f9cebbe7,prayer_beads
22,1,train,1bdd3f18777d,orchid_palm
22,1,train,492ec5de579e,prayer_beads
22,1,train,49e9f07e201b,deer_horn
22,1,train,68374eb33bd8,three_finger_bent
22,1,train,b84c025efb8c,flower_pinch
22,1,train,e383fe6f8e3c,orchid_finger
22,1,test,00d53103d2db,orchid_palm
22,1,test,013813bfd4b6,three_finger_bent
22,1,test,02031cd71838,orchid_finger
22,1,test,029acf1c8098,orchid_palm
22,1,test,0c54bf5d9c80,flower_pinch
22,1,test,1b440a811b8d,three_finger_bent
22,1,test,1c84fb7a8f72,flower_pinch
22,1,test,1f834441de71,deer_horn
22,1,test,223f5619f740,flower_pinch
22,1,test,2294550ff000,three_finger_bent
22,1,test,284106f49a48,deer_horn
22,1,test,29d318a0a47c,prayer_beads
22,1,test,2a8a7deb3ecb,prayer_beads
22,1,test,3077ba49d2d6,orchid_finger
22,1,test,31310173430f,three_finger_bent
22,1,test,379735a15bb8,prayer_beads
22,1,test,385de3b26d97,flower_pinch
22,1,test,38d177749246,deer_horn
22,1,test,3942ffd00cbd,deer_horn
22,1,test,418c8916b65e,orchid_palm
22,1,test,41db104dde92,orchid_finger
22,1,test,422b75765199,orchid_finger
22,1,test,4517781a2c8f,orchid_palm
22,1,test,4597aaed3875,deer_horn
22,1,test,475b632197d9,orchid_finger
22,1,test,4a163017caff,flower_pinch
22,1,test,4b2088a7f4bc,flower_pinch
22,1,test,4b7e191007f4,flower_pinch
22,1,test,4e5c051aa222,prayer_beads
22,1,test,4e8175d00fb4,orchid_palm
22,1,test,4e949007e0e5,orchid_palm
22,1,test,4eb3a90dac1b,three_finger_bent
22,1,test,4fae75bc215d,orchid_palm
22,1,test,55bf340eadd0,orchid_palm
22,1,test,61f19bac48be,orchid_palm
22,1,test,6250536e5856,flower_pinch
22,1,test,656bdfd0170d,orchid_palm
22,1,test,6581d1c1d710,flower_pinch
22,1,test,65a0595f435f,orchid_finger
22,1,test,65b37f058392,deer_horn
22,1,test,666d9ac2dedb,deer_horn
22,1,test,6c2f10962256,orchid_finger
22,1,test,71544165422a,orchid_palm
22,1,test,72fbde018892,deer_horn
22,1,test,79aab8196fdd,deer_horn
22,1,test,7c20efdf5db1,prayer_beads
22,1,test,7fb1cb8e0b1e,orchid_finger
22,1,test,808e845587ac,deer_horn
22,1,test,80cc5ff63e7e,orchid_finger
22,1,test,81614312ef6c,three_finger_bent
22,1,test,855c535c6a77,orchid_palm
22,1,test,8c7c0fb1c0f0,orchid_finger
22,1,test,8f106121fd14,flower_pinch
22,1,test,8f332720276f,orchid_finger
22,1,test,918262be397a,orchid_finger
22,1,test,938c6a0d1043,deer_horn
22,1,test,96644269d5c5,orchid_palm
22,1,test,9897660778b7,prayer_beads
22,1,test,99315e5eaef4,deer_horn
22,1,test,9966bb8d58c8,flower_pinch
22,1,test,99a20727e3a0,orchid_palm
22,1,test,9b0d7cac27a4,flower_pinch
22,1,test,9c3dce491b52,deer_horn
22,1,test,a27fbc906336,flower_pinch
22,1,test,a608ba06813c,orchid_finger
22,1,test,a6deadfbe02c,three_finger_bent
22,1,test,a727998a1b7d,orchid_palm
22,1,test,aa1f81d624a9,prayer_beads
22,1,test,abbb4b03db8c,prayer_beads
22,1,test,ad9e732b29b2,prayer_beads
22,1,test,af36849e1bf1,flower_pinch
22,1,test,b08d555f834e,orchid_finger
22,1,test,b14f304bea6c,orchid_palm
22,1,test,b1d9b9fd9b47,three_finger_bent
22,1,test,b301d3628cb7,three_finger_bent
22,1,test,b31399221485,three_finger_bent
22,1,test,b3db83d5063a,prayer_beads
22,1,test,b4bfdcc422a4,flower_pinch
22,1,test,b61cb14c9598,orchid_finger
22,1,test,b7755c98f813,deer_horn
22,1,test,bc8e537307f0,deer_horn
22,1,test,be4837217a68,orchid_palm
22,1,test,bec0e0714be5,three_finger_bent
22,1,test,c2467c682e7e,flower_pinch
22,1,test,c445d8e9ffda,prayer_beads
22,1,test,c450d239553d,three_finger_bent
22,1,test,c62c446c0ccf,orchid_finger
22,1,test,c6ede3201cb2,deer_horn
22,1,test,c9c8314e6ee1,orchid_palm
22,1,test,cbef34d0c133,orchid_palm
22,1,test,cc78a42c6dc0,three_finger_bent
22,1,test,cf06bd8e63b0,prayer_beads
22,1,test,cf4a676b5324,deer_horn
22,1,test,d1ddba246804,orchid_palm
22,1,test,d282dc86376e,three_finger_bent
22,1,test,d3cc18ceb43b,deer_horn
22,1,test,d714acc9b9f2,prayer_beads
22,1,test,d9e4eb5486f3,flower_pinch
22,1,test,db70aea60cf4,flower_pinch
22,1,test,db9729894815,orchid_palm
22,1,test,e35dc6af27b7,deer_horn
22,1,test,e37d11d914db,three_finger_bent
22,1,test,e47cab926107,three_finger_bent
22,1,test,e67852a203b2,prayer_beads
22,1,test,e73522e35522,orchid_finger
22,1,test,e98094963e55,flower_pinch
22,1,test,ead22ed8d1dd,orchid_finger
22,1,test,f0eea42356eb,prayer_beads
22,1,test,f2b323c2533c,prayer_beads
22,1,test,f2f5ee4d38b5,three_finger_bent
22,1,test,f631b47141c7,orchid_finger
22,1,test,f7c4c9d9223b,three_finger_bent
22,1,test,fbcd89dd30a3,prayer_beads
22,1,test,fccdc04e24f5,prayer_beads
22,1,test,fe356bb47a53,orchid_palm
22,3,train,0811126d80b5,deer_horn
22,3,train,13223bfbd5ee,flower_pinch
22,3,train,1bdd3f18777d,orchid_palm
22,3,train,1cabad167392,orchid_palm
22,3,train,239169458cfc,prayer_beads
22,3,train,492ec5de579e,prayer_beads
22,3,train,49e9f07e201b,deer_horn
22,3,train,68374eb33bd8,three_finger_bent
22,3,train,6c7d13236bbf,three_finger_bent
22,3,train,7e3657292274,orchid_finger
22,3,train,856427c201ac,orchid_palm
22,3,train,8a61a8d620d5,flower_pinch
22,3,train,908215ffdcab,deer_horn
22,3,train,b84c025efb8c,flower_pinch
22,3,train,cf2d104edd27,orchid_finger
22,3,train,d5692b1ff000,three_finger_bent
22,3,train,e383fe6f8e3c,orchid_finger
22,3,train,e49a32eb1560,prayer_beads
22,3,test,00d53103d2db,orchid_palm
22,3,test,013813bfd4b6,three_finger_bent
22,3,test,02031cd71838,orchid_finger
22,3,test,029acf1c8098,orchid_palm
22,3,test,0c54bf5d9c80,flower_pinch
22,3,test,1b440a811b8d,three_finger_bent
22,3,test,1c84fb7a8f72,flower_pinch
22,3,test,1f834441de71,deer_horn
22,3,test,223f5619f740,flower_pinch
22,3,test,2294550ff000,three_finger_bent
22,3,test,284106f49a48,deer_horn
22,3,test,29d318a0a47c,prayer_beads
22,3,test,2a8a7deb3ecb,prayer_beads
22,3,test,3077ba49d2d6,orchid_finger
22,3,test,31310173430f,three_finger_bent
22,3,test,379735a15bb8,prayer_beads
22,3,test,385de3b26d97,flower_pinch
22,3,test,38d177749246,deer_horn
22,3,test,3942ffd00cbd,deer_horn
22,3,test,418c8916b65e,orchid_palm
22,3,test,41db104dde92,orchid_finger
22,3,test,422b75765199,orchid_finger
22,3,test,4517781a2c8f,orchid_palm
22,3,test,4597aaed3875,deer_horn
22,3,test,475b632197d9,orchid_finger
22,3,test,4a163017caff,flower_pinch
22,3,test,4b2088a7f4bc,flower_pinch
22,3,test,4b7e191007f4,flower_pinch
22,3,test,4e5c051aa222,prayer_beads
22,3,test,4e8175d00fb4,orchid_palm
22,3,test,4e949007e0e5,orchid_palm
22,3,test,4eb3a90dac1b,three_finger_bent
22,3,test,4fae75bc215d,orchid_palm
22,3,test,55bf340eadd0,orchid_palm
22,3,test,61f19bac48be,orchid_palm
22,3,test,6250536e5856,flower_pinch
22,3,test,656bdfd0170d,orchid_palm
22,3,test,6581d1c1d710,flower_pinch
22,3,test,65a0595f435f,orchid_finger
22,3,test,65b37f058392,deer_horn
22,3,test,666d9ac2dedb,deer_horn
22,3,test,6c2f10962256,orchid_finger
22,3,test,71544165422a,orchid_palm
22,3,test,72fbde018892,deer_horn
22,3,test,79aab8196fdd,deer_horn
22,3,test,7c20efdf5db1,prayer_beads
22,3,test,7fb1cb8e0b1e,orchid_finger
22,3,test,808e845587ac,deer_horn
22,3,test,80cc5ff63e7e,orchid_finger
22,3,test,81614312ef6c,three_finger_bent
22,3,test,855c535c6a77,orchid_palm
22,3,test,8c7c0fb1c0f0,orchid_finger
22,3,test,8f106121fd14,flower_pinch
22,3,test,8f332720276f,orchid_finger
22,3,test,918262be397a,orchid_finger
22,3,test,938c6a0d1043,deer_horn
22,3,test,96644269d5c5,orchid_palm
22,3,test,9897660778b7,prayer_beads
22,3,test,99315e5eaef4,deer_horn
22,3,test,9966bb8d58c8,flower_pinch
22,3,test,99a20727e3a0,orchid_palm
22,3,test,9b0d7cac27a4,flower_pinch
22,3,test,9c3dce491b52,deer_horn
22,3,test,a27fbc906336,flower_pinch
22,3,test,a608ba06813c,orchid_finger
22,3,test,a6deadfbe02c,three_finger_bent
22,3,test,a727998a1b7d,orchid_palm
22,3,test,aa1f81d624a9,prayer_beads
22,3,test,abbb4b03db8c,prayer_beads
22,3,test,ad9e732b29b2,prayer_beads
22,3,test,af36849e1bf1,flower_pinch
22,3,test,b08d555f834e,orchid_finger
22,3,test,b14f304bea6c,orchid_palm
22,3,test,b1d9b9fd9b47,three_finger_bent
22,3,test,b301d3628cb7,three_finger_bent
22,3,test,b31399221485,three_finger_bent
22,3,test,b3db83d5063a,prayer_beads
22,3,test,b4bfdcc422a4,flower_pinch
22,3,test,b61cb14c9598,orchid_finger
22,3,test,b7755c98f813,deer_horn
22,3,test,bc8e537307f0,deer_horn
22,3,test,be4837217a68,orchid_palm
22,3,test,bec0e0714be5,three_finger_bent
22,3,test,c2467c682e7e,flower_pinch
22,3,test,c445d8e9ffda,prayer_beads
22,3,test,c450d239553d,three_finger_bent
22,3,test,c62c446c0ccf,orchid_finger
22,3,test,c6ede3201cb2,deer_horn
22,3,test,c9c8314e6ee1,orchid_palm
22,3,test,cbef34d0c133,orchid_palm
22,3,test,cc78a42c6dc0,three_finger_bent
22,3,test,cf06bd8e63b0,prayer_beads
22,3,test,cf4a676b5324,deer_horn
22,3,test,d1ddba246804,orchid_palm
22,3,test,d282dc86376e,three_finger_bent
22,3,test,d3cc18ceb43b,deer_horn
22,3,test,d714acc9b9f2,prayer_beads
22,3,test,d9e4eb5486f3,flower_pinch
22,3,test,db70aea60cf4,flower_pinch
22,3,test,db9729894815,orchid_palm
22,3,test,e35dc6af27b7,deer_horn
22,3,test,e37d11d914db,three_finger_bent
22,3,test,e47cab926107,three_finger_bent
22,3,test,e67852a203b2,prayer_beads
22,3,test,e73522e35522,orchid_finger
22,3,test,e98094963e55,flower_pinch
22,3,test,ead22ed8d1dd,orchid_finger
22,3,test,f0eea42356eb,prayer_beads
22,3,test,f2b323c2533c,prayer_beads
22,3,test,f2f5ee4d38b5,three_finger_bent
22,3,test,f631b47141c7,orchid_finger
22,3,test,f7c4c9d9223b,three_finger_bent
22,3,test,fbcd89dd30a3,prayer_beads
22,3,test,fccdc04e24f5,prayer_beads
22,3,test,fe356bb47a53,orchid_palm
22,5,train,0811126d80b5,deer_horn
22,5,train,13223bfbd5ee,flower_pinch
22,5,train,1bdd3f18777d,orchid_palm
22,5,train,1cabad167392,orchid_palm
22,5,train,21cf94ae0db2,three_finger_bent
22,5,train,239169458cfc,prayer_beads
22,5,train,2df654ae7a73,orchid_finger
22,5,train,492ec5de579e,prayer_beads
22,5,train,49e9f07e201b,deer_horn
22,5,train,6530ab71aaa2,deer_horn
22,5,train,68374eb33bd8,three_finger_bent
22,5,train,6c7d13236bbf,three_finger_bent
22,5,train,7c5d2a4ee66e,flower_pinch
22,5,train,7e3657292274,orchid_finger
22,5,train,856427c201ac,orchid_palm
22,5,train,8a61a8d620d5,flower_pinch
22,5,train,908215ffdcab,deer_horn
22,5,train,b5c72eee6031,orchid_palm
22,5,train,b84c025efb8c,flower_pinch
22,5,train,bd273b573d29,prayer_beads
22,5,train,ca086ba3b9cd,prayer_beads
22,5,train,cbef0ec6aba2,flower_pinch
22,5,train,cf2d104edd27,orchid_finger
22,5,train,d5692b1ff000,three_finger_bent
22,5,train,dafc6d4beae7,orchid_palm
22,5,train,dff2e96f8ae8,deer_horn
22,5,train,e00aac6a3046,three_finger_bent
22,5,train,e383fe6f8e3c,orchid_finger
22,5,train,e49a32eb1560,prayer_beads
22,5,train,ea9b0c52712b,orchid_finger
22,5,test,00d53103d2db,orchid_palm
22,5,test,013813bfd4b6,three_finger_bent
22,5,test,02031cd71838,orchid_finger
22,5,test,029acf1c8098,orchid_palm
22,5,test,0c54bf5d9c80,flower_pinch
22,5,test,1b440a811b8d,three_finger_bent
22,5,test,1c84fb7a8f72,flower_pinch
22,5,test,1f834441de71,deer_horn
22,5,test,223f5619f740,flower_pinch
22,5,test,2294550ff000,three_finger_bent
22,5,test,284106f49a48,deer_horn
22,5,test,29d318a0a47c,prayer_beads
22,5,test,2a8a7deb3ecb,prayer_beads
22,5,test,3077ba49d2d6,orchid_finger
22,5,test,31310173430f,three_finger_bent
22,5,test,379735a15bb8,prayer_beads
22,5,test,385de3b26d97,flower_pinch
22,5,test,38d177749246,deer_horn
22,5,test,3942ffd00cbd,deer_horn
22,5,test,418c8916b65e,orchid_palm
22,5,test,41db104dde92,orchid_finger
22,5,test,422b75765199,orchid_finger
22,5,test,4517781a2c8f,orchid_palm
22,5,test,4597aaed3875,deer_horn
22,5,test,475b632197d9,orchid_finger
22,5,test,4a163017caff,flower_pinch
22,5,test,4b2088a7f4bc,flower_pinch
22,5,test,4b7e191007f4,flower_pinch
22,5,test,4e5c051aa222,prayer_beads
22,5,test,4e8175d00fb4,orchid_palm
22,5,test,4e949007e0e5,orchid_palm
22,5,test,4eb3a90dac1b,three_finger_bent
22,5,test,4fae75bc215d,orchid_palm
22,5,test,55bf340eadd0,orchid_palm
22,5,test,61f19bac48be,orchid_palm
22,5,test,6250536e5856,flower_pinch
22,5,test,656bdfd0170d,orchid_palm
22,5,test,6581d1c1d710,flower_pinch
22,5,test,65a0595f435f,orchid_finger
22,5,test,65b37f058392,deer_horn
22,5,test,666d9ac2dedb,deer_horn
22,5,test,6c2f10962256,orchid_finger
22,5,test,71544165422a,orchid_palm
22,5,test,72fbde018892,deer_horn
22,5,test,79aab8196fdd,deer_horn
22,5,test,7c20efdf5db1,prayer_beads
22,5,test,7fb1cb8e0b1e,orchid_finger
22,5,test,808e845587ac,deer_horn
22,5,test,80cc5ff63e7e,orchid_finger
22,5,test,81614312ef6c,three_finger_bent
22,5,test,855c535c6a77,orchid_palm
22,5,test,8c7c0fb1c0f0,orchid_finger
22,5,test,8f106121fd14,flower_pinch
22,5,test,8f332720276f,orchid_finger
22,5,test,918262be397a,orchid_finger
22,5,test,938c6a0d1043,deer_horn
22,5,test,96644269d5c5,orchid_palm
22,5,test,9897660778b7,prayer_beads
22,5,test,99315e5eaef4,deer_horn
22,5,test,9966bb8d58c8,flower_pinch
22,5,test,99a20727e3a0,orchid_palm
22,5,test,9b0d7cac27a4,flower_pinch
22,5,test,9c3dce491b52,deer_horn
22,5,test,a27fbc906336,flower_pinch
22,5,test,a608ba06813c,orchid_finger
22,5,test,a6deadfbe02c,three_finger_bent
22,5,test,a727998a1b7d,orchid_palm
22,5,test,aa1f81d624a9,prayer_beads
22,5,test,abbb4b03db8c,prayer_beads
22,5,test,ad9e732b29b2,prayer_beads
22,5,test,af36849e1bf1,flower_pinch
22,5,test,b08d555f834e,orchid_finger
22,5,test,b14f304bea6c,orchid_palm
22,5,test,b1d9b9fd9b47,three_finger_bent
22,5,test,b301d3628cb7,three_finger_bent
22,5,test,b31399221485,three_finger_bent
22,5,test,b3db83d5063a,prayer_beads
22,5,test,b4bfdcc422a4,flower_pinch
22,5,test,b61cb14c9598,orchid_finger
22,5,test,b7755c98f813,deer_horn
22,5,test,bc8e537307f0,deer_horn
22,5,test,be4837217a68,orchid_palm
22,5,test,bec0e0714be5,three_finger_bent
22,5,test,c2467c682e7e,flower_pinch
22,5,test,c445d8e9ffda,prayer_beads
22,5,test,c450d239553d,three_finger_bent
22,5,test,c62c446c0ccf,orchid_finger
22,5,test,c6ede3201cb2,deer_horn
22,5,test,c9c8314e6ee1,orchid_palm
22,5,test,cbef34d0c133,orchid_palm
22,5,test,cc78a42c6dc0,three_finger_bent
22,5,test,cf06bd8e63b0,prayer_beads
22,5,test,cf4a676b5324,deer_horn
22,5,test,d1ddba246804,orchid_palm
22,5,test,d282dc86376e,three_finger_bent
22,5,test,d3cc18ceb43b,deer_horn
22,5,test,d714acc9b9f2,prayer_beads
22,5,test,d9e4eb5486f3,flower_pinch
22,5,test,db70aea60cf4,flower_pinch
22,5,test,db9729894815,orchid_palm
22,5,test,e35dc6af27b7,deer_horn
22,5,test,e37d11d914db,three_finger_bent
22,5,test,e47cab926107,three_finger_bent
22,5,test,e67852a203b2,prayer_beads
22,5,test,e73522e35522,orchid_finger
22,5,test,e98094963e55,flower_pinch
22,5,test,ead22ed8d1dd,orchid_finger
22,5,test,f0eea42356eb,prayer_beads
22,5,test,f2b323c2533c,prayer_beads
22,5,test,f2f5ee4d38b5,three_finger_bent
22,5,test,f631b47141c7,orchid_finger
22,5,test,f7c4c9d9223b,three_finger_bent
22,5,test,fbcd89dd30a3,prayer_beads
22,5,test,fccdc04e24f5,prayer_beads
22,5,test,fe356bb47a53,orchid_palm
22,10,train,0811126d80b5,deer_horn
22,10,train,0da65ec5dfa1,flower_pinch
22,10,train,0de105d64406,orchid_finger
22,10,train,13223bfbd5ee,flower_pinch
22,10,train,17360e901685,flower_pinch
22,10,train,1bdd3f18777d,orchid_palm
22,10,train,1cabad167392,orchid_palm
22,10,train,21cf94ae0db2,three_finger_bent
22,10,train,239169458cfc,prayer_beads
22,10,train,2d78255194cb,orchid_finger
22,10,train,2df654ae7a73,orchid_finger
22,10,train,37a478f65207,orchid_finger
22,10,train,46c0b04a88e9,three_finger_bent
22,10,train,492ec5de579e,prayer_beads
22,10,train,49e9f07e201b,deer_horn
22,10,train,4d93d544e72c,deer_horn
22,10,train,4f2b5b9edc58,flower_pinch
22,10,train,505452b22e06,deer_horn
22,10,train,53bc9d5f7ebc,prayer_beads
22,10,train,597f99241813,flower_pinch
22,10,train,59e5f0ad43d1,orchid_palm
22,10,train,5bee273a53c9,orchid_palm
22,10,train,6530ab71aaa2,deer_horn
22,10,train,68374eb33bd8,three_finger_bent
22,10,train,6c7d13236bbf,three_finger_bent
22,10,train,706d6f4c2061,three_finger_bent
22,10,train,7c5d2a4ee66e,flower_pinch
22,10,train,7d00828615b5,orchid_finger
22,10,train,7d5fc5144077,orchid_finger
22,10,train,7e3657292274,orchid_finger
22,10,train,80d5a563981a,orchid_palm
22,10,train,8499016c001a,deer_horn
22,10,train,856427c201ac,orchid_palm
22,10,train,8a61a8d620d5,flower_pinch
22,10,train,8c2dad0c4cfa,three_finger_bent
22,10,train,908215ffdcab,deer_horn
22,10,train,92ec2d35b523,prayer_beads
22,10,train,93e7d139d98d,prayer_beads
22,10,train,9aa50ec1efaa,three_finger_bent
22,10,train,a3f39e62654a,orchid_palm
22,10,train,b16e21ec4a2f,three_finger_bent
22,10,train,b5c72eee6031,orchid_palm
22,10,train,b84c025efb8c,flower_pinch
22,10,train,bd273b573d29,prayer_beads
22,10,train,be8d1d3c90c6,prayer_beads
22,10,train,ca086ba3b9cd,prayer_beads
22,10,train,cbef0ec6aba2,flower_pinch
22,10,train,cf2d104edd27,orchid_finger
22,10,train,d2ada17068ed,orchid_palm
22,10,train,d455c87163f4,deer_horn
22,10,train,d5692b1ff000,three_finger_bent
22,10,train,dafc6d4beae7,orchid_palm
22,10,train,dc1412571fa7,prayer_beads
22,10,train,dff2e96f8ae8,deer_horn
22,10,train,e00aac6a3046,three_finger_bent
22,10,train,e383fe6f8e3c,orchid_finger
22,10,train,e49a32eb1560,prayer_beads
22,10,train,ea9b0c52712b,orchid_finger
22,10,train,f286e3bd08ff,flower_pinch
22,10,train,f2e413cd96f3,deer_horn
22,10,test,00d53103d2db,orchid_palm
22,10,test,013813bfd4b6,three_finger_bent
22,10,test,02031cd71838,orchid_finger
22,10,test,029acf1c8098,orchid_palm
22,10,test,0c54bf5d9c80,flower_pinch
22,10,test,1b440a811b8d,three_finger_bent
22,10,test,1c84fb7a8f72,flower_pinch
22,10,test,1f834441de71,deer_horn
22,10,test,223f5619f740,flower_pinch
22,10,test,2294550ff000,three_finger_bent
22,10,test,284106f49a48,deer_horn
22,10,test,29d318a0a47c,prayer_beads
22,10,test,2a8a7deb3ecb,prayer_beads
22,10,test,3077ba49d2d6,orchid_finger
22,10,test,31310173430f,three_finger_bent
22,10,test,379735a15bb8,prayer_beads
22,10,test,385de3b26d97,flower_pinch
22,10,test,38d177749246,deer_horn
22,10,test,3942ffd00cbd,deer_horn
22,10,test,418c8916b65e,orchid_palm
22,10,test,41db104dde92,orchid_finger
22,10,test,422b75765199,orchid_finger
22,10,test,4517781a2c8f,orchid_palm
22,10,test,4597aaed3875,deer_horn
22,10,test,475b632197d9,orchid_finger
22,10,test,4a163017caff,flower_pinch
22,10,test,4b2088a7f4bc,flower_pinch
22,10,test,4b7e191007f4,flower_pinch
22,10,test,4e5c051aa222,prayer_beads
22,10,test,4e8175d00fb4,orchid_palm
22,10,test,4e949007e0e5,orchid_palm
22,10,test,4eb3a90dac1b,three_finger_bent
22,10,test,4fae75bc215d,orchid_palm
22,10,test,55bf340eadd0,orchid_palm
22,10,test,61f19bac48be,orchid_palm
22,10,test,6250536e5856,flower_pinch
22,10,test,656bdfd0170d,orchid_palm
22,10,test,6581d1c1d710,flower_pinch
22,10,test,65a0595f435f,orchid_finger
22,10,test,65b37f058392,deer_horn
22,10,test,666d9ac2dedb,deer_horn
22,10,test,6c2f10962256,orchid_finger
22,10,test,71544165422a,orchid_palm
22,10,test,72fbde018892,deer_horn
22,10,test,79aab8196fdd,deer_horn
22,10,test,7c20efdf5db1,prayer_beads
22,10,test,7fb1cb8e0b1e,orchid_finger
22,10,test,808e845587ac,deer_horn
22,10,test,80cc5ff63e7e,orchid_finger
22,10,test,81614312ef6c,three_finger_bent
22,10,test,855c535c6a77,orchid_palm
22,10,test,8c7c0fb1c0f0,orchid_finger
22,10,test,8f106121fd14,flower_pinch
22,10,test,8f332720276f,orchid_finger
22,10,test,918262be397a,orchid_finger
22,10,test,938c6a0d1043,deer_horn
22,10,test,96644269d5c5,orchid_palm
22,10,test,9897660778b7,prayer_beads
22,10,test,99315e5eaef4,deer_horn
22,10,test,9966bb8d58c8,flower_pinch
22,10,test,99a20727e3a0,orchid_palm
22,10,test,9b0d7cac27a4,flower_pinch
22,10,test,9c3dce491b52,deer_horn
22,10,test,a27fbc906336,flower_pinch
22,10,test,a608ba06813c,orchid_finger
22,10,test,a6deadfbe02c,three_finger_bent
22,10,test,a727998a1b7d,orchid_palm
22,10,test,aa1f81d624a9,prayer_beads
22,10,test,abbb4b03db8c,prayer_beads
22,10,test,ad9e732b29b2,prayer_beads
22,10,test,af36849e1bf1,flower_pinch
22,10,test,b08d555f834e,orchid_finger
22,10,test,b14f304bea6c,orchid_palm
22,10,test,b1d9b9fd9b47,three_finger_bent
22,10,test,b301d3628cb7,three_finger_bent
22,10,test,b31399221485,three_finger_bent
22,10,test,b3db83d5063a,prayer_beads
22,10,test,b4bfdcc422a4,flower_pinch
22,10,test,b61cb14c9598,orchid_finger
22,10,test,b7755c98f813,deer_horn
22,10,test,bc8e537307f0,deer_horn
22,10,test,be4837217a68,orchid_palm
22,10,test,bec0e0714be5,three_finger_bent
22,10,test,c2467c682e7e,flower_pinch
22,10,test,c445d8e9ffda,prayer_beads
22,10,test,c450d239553d,three_finger_bent
22,10,test,c62c446c0ccf,orchid_finger
22,10,test,c6ede3201cb2,deer_horn
22,10,test,c9c8314e6ee1,orchid_palm
22,10,test,cbef34d0c133,orchid_palm
22,10,test,cc78a42c6dc0,three_finger_bent
22,10,test,cf06bd8e63b0,prayer_beads
22,10,test,cf4a676b5324,deer_horn
22,10,test,d1ddba246804,orchid_palm
22,10,test,d282dc86376e,three_finger_bent
22,10,test,d3cc18ceb43b,deer_horn
22,10,test,d714acc9b9f2,prayer_beads
22,10,test,d9e4eb5486f3,flower_pinch
22,10,test,db70aea60cf4,flower_pinch
22,10,test,db9729894815,orchid_palm
22,10,test,e35dc6af27b7,deer_horn
22,10,test,e37d11d914db,three_finger_bent
22,10,test,e47cab926107,three_finger_bent
22,10,test,e67852a203b2,prayer_beads
22,10,test,e73522e35522,orchid_finger
22,10,test,e98094963e55,flower_pinch
22,10,test,ead22ed8d1dd,orchid_finger
22,10,test,f0eea42356eb,prayer_beads
22,10,test,f2b323c2533c,prayer_beads
22,10,test,f2f5ee4d38b5,three_finger_bent
22,10,test,f631b47141c7,orchid_finger
22,10,test,f7c4c9d9223b,three_finger_bent
22,10,test,fbcd89dd30a3,prayer_beads
22,10,test,fccdc04e24f5,prayer_beads
22,10,test,fe356bb47a53,orchid_palm
23,1,train,31310173430f,three_finger_bent
23,1,train,3c2319a95c1a,prayer_beads
23,1,train,5aa179718e72,flower_pinch
23,1,train,65a0595f435f,orchid_finger
23,1,train,9c3dce491b52,deer_horn
23,1,train,a286c8c9db47,orchid_palm
23,1,test,013813bfd4b6,three_finger_bent
23,1,test,05c116dc4ea7,three_finger_bent
23,1,test,0811126d80b5,deer_horn
23,1,test,09dc2f057497,prayer_beads
23,1,test,0d850ed38621,three_finger_bent
23,1,test,102f03365f11,orchid_palm
23,1,test,17403ac8aaef,deer_horn
23,1,test,18921f341339,orchid_finger
23,1,test,1ac2d6ad98c0,orchid_finger
23,1,test,1f834441de71,deer_horn
23,1,test,223f5619f740,flower_pinch
23,1,test,23475596218f,orchid_palm
23,1,test,247c348c21f7,deer_horn
23,1,test,26299f73f3f3,prayer_beads
23,1,test,284106f49a48,deer_horn
23,1,test,2a8a7deb3ecb,prayer_beads
23,1,test,2c08816ba325,orchid_finger
23,1,test,2dedc2a68a21,flower_pinch
23,1,test,33bda61ed38a,orchid_finger
23,1,test,36f8da0a0c37,orchid_palm
23,1,test,3d5cfe36147b,flower_pinch
23,1,test,3ee7e4fe98c4,three_finger_bent
23,1,test,435ce8fb33a5,deer_horn
23,1,test,46c0b04a88e9,three_finger_bent
23,1,test,4b7e191007f4,flower_pinch
23,1,test,4e5c051aa222,prayer_beads
23,1,test,4e8175d00fb4,orchid_palm
23,1,test,50c16ac8e654,deer_horn
23,1,test,50d5b45a64e5,three_finger_bent
23,1,test,538ec863bb75,deer_horn
23,1,test,539a413b384f,flower_pinch
23,1,test,59e5f0ad43d1,orchid_palm
23,1,test,5a1568c6b575,flower_pinch
23,1,test,5f887bd2c714,prayer_beads
23,1,test,620554bbc09a,flower_pinch
23,1,test,6248c818c98a,prayer_beads
23,1,test,6250536e5856,flower_pinch
23,1,test,699ea20fcd1b,prayer_beads
23,1,test,6af5f80ea634,prayer_beads
23,1,test,6c2dcd5e9ae5,orchid_palm
23,1,test,6fcd597770ab,flower_pinch
23,1,test,71544165422a,orchid_palm
23,1,test,747c66adf62f,prayer_beads
23,1,test,7597358efd8b,three_finger_bent
